date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:23:23	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Mar%202022%2019:53:23%20GMT	http://www.cbtc.org.in/wp-content/uploads/2016/08/WP_20160630_11_35_38_Pro.jpg	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.cbtc.org.in/wp-content/uploads/2016/08/WP_20160630_11_35_38_Pro.jpg	(from http://www.necbdc.org.in/article/training-bamboo-processing-machine-operation-maintenance)
01:23:25	34023/34023	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:23%20GMT	http://www.necbdc.org.in/file/33	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/file/33.html	(from http://www.necbdc.org.in/article/training-bamboo-processing-machine-operation-maintenance)
01:23:25	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Mar%202022%2019:53:25%20GMT	http://www.cbtc.org.in/wp-content/uploads/2016/08/WP_20160702_13_17_30_Pro.jpg	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.cbtc.org.in/wp-content/uploads/2016/08/WP_20160702_13_17_30_Pro.jpg	(from http://www.necbdc.org.in/article/training-bamboo-processing-machine-operation-maintenance)
01:23:25	13580/13580	---M--	200	added ('OK')	image/jpeg	etag:%22350c-56b830edff780%22	https://necbdc.org.in/sites/default/files/wp-content/uploads/2016/08/WP_20160630_11_35_38_Pro-300x168.jpg	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/necbdc.org.in/sites/default/files/wp-content/uploads/2016/08/WP_20160630_11_35_38_Pro-300x168.jpg	(from http://www.necbdc.org.in/article/training-bamboo-processing-machine-operation-maintenance)
01:23:27	34023/34023	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:25%20GMT	http://www.necbdc.org.in/file/34	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/file/34.html	(from http://www.necbdc.org.in/article/training-bamboo-processing-machine-operation-maintenance)
01:23:27	14379/14379	---M--	200	added ('OK')	image/jpeg	etag:%22382b-56b830edff780%22	https://necbdc.org.in/sites/default/files/wp-content/uploads/2016/08/WP_20160702_13_17_30_Pro-300x168.jpg	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/necbdc.org.in/sites/default/files/wp-content/uploads/2016/08/WP_20160702_13_17_30_Pro-300x168.jpg	(from http://www.necbdc.org.in/article/training-bamboo-processing-machine-operation-maintenance)
01:23:29	36473/36473	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:27%20GMT	http://www.necbdc.org.in/user/login?destination=comment/reply/36%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/user/loginf943.html	(from http://www.necbdc.org.in/article/training-bamboo-processing-machine-operation-maintenance)
01:23:29	38049/38049	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:28%20GMT	http://www.necbdc.org.in/forward?path=node/36	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/forwardb9cf.html	(from http://www.necbdc.org.in/article/training-bamboo-processing-machine-operation-maintenance)
01:23:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Mar%202022%2019:53:29%20GMT	http://www.necbdc.org.in/node/35	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/node/35	(from http://www.necbdc.org.in/article/training-innovative-bamboo-handicraft-furniture-making)
01:23:30	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Mar%202022%2019:53:30%20GMT	http://www.cbtc.org.in/wp-content/uploads/2016/08/WP_20160616_00_06_26_Pro.jpg	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.cbtc.org.in/wp-content/uploads/2016/08/WP_20160616_00_06_26_Pro.32b.delayed	(from http://www.necbdc.org.in/article/training-innovative-bamboo-handicraft-furniture-making)
01:23:31	34023/34023	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:30%20GMT	http://www.necbdc.org.in/file/25	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/file/25.html	(from http://www.necbdc.org.in/article/training-innovative-bamboo-handicraft-furniture-making)
01:23:35	16565/16565	---M--	200	added ('OK')	image/jpeg	etag:%2240b5-56b830edff780%22	https://necbdc.org.in/sites/default/files/wp-content/uploads/2016/08/WP_20160616_00_06_26_Pro-300x168.jpg	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/necbdc.org.in/sites/default/files/wp-content/uploads/2016/08/WP_20160616_00_06_26_Pro-300x168.jpg	(from http://www.necbdc.org.in/article/training-innovative-bamboo-handicraft-furniture-making)
01:23:38	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Mar%202022%2019:53:38%20GMT	http://www.cbtc.org.in/wp-content/uploads/2016/08/WP_20160616_00_06_43_Pro.jpg	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.cbtc.org.in/wp-content/uploads/2016/08/WP_20160616_00_06_43_Pro.32f.delayed	(from http://www.necbdc.org.in/article/training-innovative-bamboo-handicraft-furniture-making)
01:23:39	34023/34023	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:39%20GMT	http://www.necbdc.org.in/file/26	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/file/26.html	(from http://www.necbdc.org.in/article/training-innovative-bamboo-handicraft-furniture-making)
01:23:40	15592/15592	---M--	200	added ('OK')	image/jpeg	etag:%223ce8-56b830edff780%22	https://necbdc.org.in/sites/default/files/wp-content/uploads/2016/08/WP_20160616_00_06_43_Pro-300x168.jpg	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/necbdc.org.in/sites/default/files/wp-content/uploads/2016/08/WP_20160616_00_06_43_Pro-300x168.jpg	(from http://www.necbdc.org.in/article/training-innovative-bamboo-handicraft-furniture-making)
01:23:41	36473/36473	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:40%20GMT	http://www.necbdc.org.in/user/login?destination=comment/reply/35%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/user/logina028.html	(from http://www.necbdc.org.in/article/training-innovative-bamboo-handicraft-furniture-making)
01:23:43	38045/38045	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:41%20GMT	http://www.necbdc.org.in/forward?path=node/35	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/forward07ab.html	(from http://www.necbdc.org.in/article/training-innovative-bamboo-handicraft-furniture-making)
01:23:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Mar%202022%2019:53:42%20GMT	http://www.necbdc.org.in/node/29	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/node/29	(from http://www.necbdc.org.in/article/training-programme-innovative-bamboo-housing-and-construction-0)
01:23:44	36473/36473	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:44%20GMT	http://www.necbdc.org.in/user/login?destination=comment/reply/29%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/user/login9f97.html	(from http://www.necbdc.org.in/article/training-programme-innovative-bamboo-housing-and-construction-0)
01:23:46	38044/38044	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:44%20GMT	http://www.necbdc.org.in/forward?path=node/29	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/forwardf743.html	(from http://www.necbdc.org.in/article/training-programme-innovative-bamboo-housing-and-construction-0)
01:23:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Mar%202022%2019:53:46%20GMT	http://www.necbdc.org.in/node/24	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/node/24	(from http://www.necbdc.org.in/article/training-capacity-building-bamboo-trade-and-technology)
01:23:47	36472/36472	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:46%20GMT	http://www.necbdc.org.in/user/login?destination=comment/reply/24%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/user/login04cf.html	(from http://www.necbdc.org.in/article/training-capacity-building-bamboo-trade-and-technology)
01:23:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Mar%202022%2019:53:48%20GMT	http://www.necbdc.org.in/node/30	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/node/30	(from http://www.necbdc.org.in/article/global-bamboo-summit-2016-held-indore-mp)
01:23:48	38029/38029	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:47%20GMT	http://www.necbdc.org.in/forward?path=node/24	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/forward1fce.html	(from http://www.necbdc.org.in/article/training-capacity-building-bamboo-trade-and-technology)
01:23:49	36472/36472	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:49%20GMT	http://www.necbdc.org.in/user/login?destination=comment/reply/30%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/user/loginf915.html	(from http://www.necbdc.org.in/article/global-bamboo-summit-2016-held-indore-mp)
01:23:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Mar%202022%2019:53:51%20GMT	http://www.necbdc.org.in/node/23	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/node/23	(from http://www.necbdc.org.in/article/destination-ne-2016)
01:23:51	38001/38001	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:50%20GMT	http://www.necbdc.org.in/forward?path=node/30	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/forward5621.html	(from http://www.necbdc.org.in/article/global-bamboo-summit-2016-held-indore-mp)
01:23:52	36472/36472	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:52%20GMT	http://www.necbdc.org.in/user/login?destination=comment/reply/23%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/user/login787d.html	(from http://www.necbdc.org.in/article/destination-ne-2016)
01:23:54	37954/37954	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:52%20GMT	http://www.necbdc.org.in/forward?path=node/23	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/forward1dcc.html	(from http://www.necbdc.org.in/article/destination-ne-2016)
01:23:55	35871/35871	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:54%20GMT	http://www.necbdc.org.in/article/indian-gifts-and-handicrafts-fair	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/indian-gifts-and-handicrafts-fair.html	(from http://www.necbdc.org.in/article?page=3)
01:23:57	36697/36697	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:54%20GMT	http://www.necbdc.org.in/article/training-programme-manufacturing-agarbatti-stick	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/training-programme-manufacturing-agarbatti-stick.html	(from http://www.necbdc.org.in/article?page=3)
01:23:57	36947/36947	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:56%20GMT	http://www.necbdc.org.in/article/training-programme-bamboo-processing-machine-operation-and-maintenance	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/training-programme-bamboo-processing-machine-operation-and-maintenance.html	(from http://www.necbdc.org.in/article?page=3)
01:23:59	36843/36843	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:57%20GMT	http://www.necbdc.org.in/article/product-development-cane-and-bamboo-products	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/product-development-cane-and-bamboo-products.html	(from http://www.necbdc.org.in/article?page=3)
01:23:59	266/266	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Mar%202022%2019:53:58%20GMT	http://www.cbtc.org.in/wp-content/uploads/2015/06/CBTC-1.jpg	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.cbtc.org.in/wp-content/uploads/2015/06/CBTC-1.345.delayed	(from http://www.necbdc.org.in/article?page=3)
01:24:00	36035/36035	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:53:59%20GMT	http://www.necbdc.org.in/article/exhibitions-expos	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/exhibitions-expos.html	(from http://www.necbdc.org.in/article?page=3)
01:24:01	38060/38060	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:54:00%20GMT	http://www.necbdc.org.in/article/regional-training	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/regional-training.html	(from http://www.necbdc.org.in/article?page=3)
01:24:02	37288/37288	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:54:01%20GMT	http://www.necbdc.org.in/article/training-bamboo-handicraft-and-technoolgy	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/training-bamboo-handicraft-and-technoolgy.html	(from http://www.necbdc.org.in/article?page=3)
01:24:03	36133/36133	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:54:02%20GMT	http://www.necbdc.org.in/article/visit-secretary-north-eastern-council-nec	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/visit-secretary-north-eastern-council-nec.html	(from http://www.necbdc.org.in/article?page=3)
01:24:04	36940/36940	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:54:03%20GMT	http://www.necbdc.org.in/article/training-programme-innovative-bamboo-housing-and-construction	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/training-programme-innovative-bamboo-housing-and-construction.html	(from http://www.necbdc.org.in/article?page=3)
01:24:06	36881/36881	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:54:04%20GMT	http://www.necbdc.org.in/article/training-innovative-bamboo-handicraft-and-furniture	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/training-innovative-bamboo-handicraft-and-furniture.html	(from http://www.necbdc.org.in/article?page=3)
01:24:06	39902/39902	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:54:05%20GMT	http://www.necbdc.org.in/article/achievements-national-bamboo-mission	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/achievements-national-bamboo-mission.html	(from http://www.necbdc.org.in/article?page=3)
01:24:07	38352/38352	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:54:06%20GMT	http://www.necbdc.org.in/article/lalthanhawla-chief-minister-mizoram-september-2010	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/lalthanhawla-chief-minister-mizoram-september-2010.html	(from http://www.necbdc.org.in/article?page=3)
01:24:09	40859/40859	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:54:07%20GMT	http://www.necbdc.org.in/article?page=4	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/articlefdb0.html	(from http://www.necbdc.org.in/article?page=3)
01:24:09	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:08%20GMT	http://www.necbdc.org.in/article/feed?destination=node/247%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed79a2	(from http://www.necbdc.org.in/user/login?destination=node/247%23comment-form)
01:24:10	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:09%20GMT	http://www.necbdc.org.in/article/feed?destination=node/236%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed7426	(from http://www.necbdc.org.in/user/login?destination=node/236%23comment-form)
01:24:11	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:10%20GMT	http://www.necbdc.org.in/article/feed?destination=node/234%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed61bd	(from http://www.necbdc.org.in/user/login?destination=node/234%23comment-form)
01:24:12	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:11%20GMT	http://www.necbdc.org.in/article/feed?destination=node/235%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed0441	(from http://www.necbdc.org.in/user/login?destination=node/235%23comment-form)
01:24:13	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:12%20GMT	http://www.necbdc.org.in/article/feed?destination=node/233%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed10b4	(from http://www.necbdc.org.in/user/login?destination=node/233%23comment-form)
01:24:14	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:12%20GMT	http://www.necbdc.org.in/article/feed?destination=node/232%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feedd507	(from http://www.necbdc.org.in/user/login?destination=node/232%23comment-form)
01:24:15	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:13%20GMT	http://www.necbdc.org.in/article/feed?destination=node/229%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed4789	(from http://www.necbdc.org.in/user/login?destination=node/229%23comment-form)
01:24:16	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:14%20GMT	http://www.necbdc.org.in/article/feed?destination=node/230%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed3796	(from http://www.necbdc.org.in/user/login?destination=node/230%23comment-form)
01:24:18	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:15%20GMT	http://www.necbdc.org.in/article/feed?destination=node/231%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed14a4	(from http://www.necbdc.org.in/user/login?destination=node/231%23comment-form)
01:24:18	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:15%20GMT	http://www.necbdc.org.in/article/feed?destination=node/223%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed1dd5	(from http://www.necbdc.org.in/user/login?destination=node/223%23comment-form)
01:24:19	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:16%20GMT	http://www.necbdc.org.in/article/feed?destination=node/217%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed9b31	(from http://www.necbdc.org.in/user/login?destination=node/217%23comment-form)
01:24:19	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:17%20GMT	http://www.necbdc.org.in/article/feed?destination=node/215%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feedc026	(from http://www.necbdc.org.in/user/login?destination=node/215%23comment-form)
01:24:20	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:19%20GMT	http://www.necbdc.org.in/article/feed?destination=node/209%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feedfd41	(from http://www.necbdc.org.in/user/login?destination=node/209%23comment-form)
01:24:21	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:19%20GMT	http://www.necbdc.org.in/article/feed?destination=node/208%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed9ea7	(from http://www.necbdc.org.in/user/login?destination=node/208%23comment-form)
01:24:22	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:20%20GMT	http://www.necbdc.org.in/article/feed?destination=node/207%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feedb6cd	(from http://www.necbdc.org.in/user/login?destination=node/207%23comment-form)
01:24:23	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:21%20GMT	http://www.necbdc.org.in/article/feed?destination=node/206%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed2738	(from http://www.necbdc.org.in/user/login?destination=node/206%23comment-form)
01:24:25	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:22%20GMT	http://www.necbdc.org.in/article/feed?destination=node/204%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feeda42f	(from http://www.necbdc.org.in/user/login?destination=node/204%23comment-form)
01:24:25	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:23%20GMT	http://www.necbdc.org.in/article/feed?destination=node/205%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed83bb	(from http://www.necbdc.org.in/user/login?destination=node/205%23comment-form)
01:24:26	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:23%20GMT	http://www.necbdc.org.in/article/feed?destination=node/195%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed1d39	(from http://www.necbdc.org.in/user/login?destination=node/195%23comment-form)
01:24:27	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:24%20GMT	http://www.necbdc.org.in/article/feed?destination=node/193%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed2e37	(from http://www.necbdc.org.in/user/login?destination=node/193%23comment-form)
01:24:28	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:25%20GMT	http://www.necbdc.org.in/article/feed?destination=node/192%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed5f0d	(from http://www.necbdc.org.in/user/login?destination=node/192%23comment-form)
01:24:28	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:26%20GMT	http://www.necbdc.org.in/article/feed?destination=node/191%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed1ac9	(from http://www.necbdc.org.in/user/login?destination=node/191%23comment-form)
01:24:29	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:27%20GMT	http://www.necbdc.org.in/article/feed?destination=node/189%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed3371	(from http://www.necbdc.org.in/user/login?destination=node/189%23comment-form)
01:24:31	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:28%20GMT	http://www.necbdc.org.in/article/feed?destination=node/188%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed8196	(from http://www.necbdc.org.in/user/login?destination=node/188%23comment-form)
01:24:32	21078/21078	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:29%20GMT	http://www.necbdc.org.in/article/feed?destination=node/52%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feedf4ad	(from http://www.necbdc.org.in/user/login?destination=node/52%23comment-form)
01:24:32	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:30%20GMT	http://www.necbdc.org.in/article/feed?destination=node/121%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feedfa96	(from http://www.necbdc.org.in/user/login?destination=node/121%23comment-form)
01:24:33	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:30%20GMT	http://www.necbdc.org.in/article/feed?destination=node/120%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed958c	(from http://www.necbdc.org.in/user/login?destination=node/120%23comment-form)
01:24:33	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:32%20GMT	http://www.necbdc.org.in/article/feed?destination=node/118%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed8ad4	(from http://www.necbdc.org.in/user/login?destination=node/118%23comment-form)
01:24:35	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:33%20GMT	http://www.necbdc.org.in/article/feed?destination=node/119%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed8d19	(from http://www.necbdc.org.in/user/login?destination=node/119%23comment-form)
01:24:36	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:34%20GMT	http://www.necbdc.org.in/article/feed?destination=node/116%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed8c63	(from http://www.necbdc.org.in/user/login?destination=node/116%23comment-form)
01:24:37	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:34%20GMT	http://www.necbdc.org.in/article/feed?destination=node/114%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed3b2a	(from http://www.necbdc.org.in/user/login?destination=node/114%23comment-form)
01:24:39	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:35%20GMT	http://www.necbdc.org.in/article/feed?destination=node/115%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed4e96	(from http://www.necbdc.org.in/user/login?destination=node/115%23comment-form)
01:24:39	171208/171208	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2019:54:37%20GMT	http://www.necbdc.org.in/event/week/2022-W13	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2022-W13.html	(from http://www.necbdc.org.in/event/week)
01:24:39	21079/21079	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2026%20Mar%202022%2019:54:36%20GMT	http://www.necbdc.org.in/article/feed?destination=node/117%23comment-form	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/article/feed4413	(from http://www.necbdc.org.in/user/login?destination=node/117%23comment-form)
